15.83708798,5378.960486
23.1068975,5519.007955
30.08079305,5646.977943
35.11133052,5747.836025
40.25145617,5856.877166
45.5868747,5957.406316
50.31253111,6054.977428
56.48637255,6157.281776
65.40414351,6255.932398
73.6359321,6356.409883
82.19800849,6453.081403
90.25194979,6558.195245
99.24594102,6662.824693
108.3488183,6760.277177
122.4258686,6852.618211
136.4324631,6956.050917
150.3897386,7058.610489
167.9966198,7164.796922
186.4419238,7237.871456
204.8872279,7310.945991
223.8484845,7379.453367
242.0922445,7447.389848
260.22314,7523.111259
278.668444,7558.402937
297.1137481,7588.712261
315.5590521,7620.267174
334.0043562,7650.161302
352.4496602,7681.301018
370.8949643,7700.400044
389.3402683,7707.45838
407.7855724,7715.347108
426.2308764,7722.82064
444.6761805,7729.878976
463.1214845,7736.937312
481.5667886,7744.82604
500.0120926,7753.54516
518.4573967,7761.018692
536.9027007,7768.492224
555.3480048,7775.965756
573.7933088,7775.55056
592.2386129,7763.50987
610.6839169,7753.129964
629.129221,7741.089274
647.574525,7730.294172
666.0198291,7719.083874
684.4651331,7707.873576
702.9104372,7697.078475
721.3557412,7685.45298
739.8010453,7673.827486
758.2463493,7663.032385
776.6916534,7648.085321
795.1369574,7622.343155
813.5822615,7598.676971
832.0275655,7573.765198
850.4728696,7549.268621
