0.16130981865488964, 711.1377408955259
0.1731831710933791, 722.1746769612973
0.1859304721811458, 733.9323925252402
0.1994728957371042, 752.4524212977367
0.21430896627231402, 767.4936879089119
0.23008336803221835, 788.023032544369
0.24479604567010754, 801.7307140721205
0.26653604354610255, 817.8525828147758
0.28472124888422373, 835.5172530489708
0.30273221880003953, 853.4263378554024
0.35461623477048443, 895.4320488345866
0.38071807761520365, 910.5233695775787
0.39960793373858416, 931.1894692517526
0.46208929920760755, 961.6536652292125
0.4961017923918235, 976.7449859722055
0.5326178053385404, 996.7916657651367
0.5718216118428978, 1014.8111532194571
0.6139110493363548, 1030.8034483351666
0.6590985172501841, 1051.976346093993
0.7076120488643994, 1065.9414488710909
0.759696462051073, 1088.6910517821707
0.81561459471914, 1107.1610264228484
0.8756486311952119, 1130.0210319818161
0.9401015262338269, 1148.941493808852
1.009298533843244, 1170.0039889197906
1.0835888486418113, 1191.852617458153
1.163347368027831, 1215.8388409830159
1.2489765840554996, 1235.1637426608586
1.3409086145640599, 1261.0024005641071
1.4396073838100145, 1284.427734254723
1.545570963606712, 1304.2491704544755
1.6593340867855877, 1335.4454081097674
1.7814708456629567, 1361.4610431219426
1.9125975891298461, 1390.287784751452
2.0533760329847004, 1413.8279593873594
2.2045165992048816, 1439.6205699550565
2.3667820010082234, 1473.1774270413252
2.540991091796214, 1497.0134881707345
2.7280229974020673, 1524.372509506432
2.936937202195807, 1557.0140910394648
3.135952165650028, 1583.258575761458
3.395133607657152, 1613.358449165189
3.624328595837866, 1639.3229574570069
3.871609071871252, 1667.8565194064922
4.188762161136238, 1697.696653098421
4.484997646719351, 1721.8209261654083
4.795524410087495, 1752.9873853757363
5.021501848085856, 1761.8315299976193
5.658601555782715, 1819.3812680548544
6.075107947898459, 1847.7619607954093
6.480295401831487, 1875.4129974429852
7.18555123213085, 1923.2185645103755
7.714450111041875, 1954.3021803690772
8.0711150453418, 1975.6605619735183
9.065817773847385, 2039.6695021839196
9.733115341159785, 2079.9881053629606
11.218676868313107, 2174.139927311784
12.044437540922821, 2220.3148639134793
13.70465579308655, 2322.5754552167464
14.665976226242641, 2373.075068807479
16.52671220713049, 2477.7682909170794
17.68598730148343, 2528.17780707054
19.92988517924693, 2630.483447092443
21.396842074772856, 2679.586550405466
24.346205847925933, 2774.8645903201837
26.13822994777868, 2815.4084370924047
30.519267400267402, 2898.7485665686354
32.76566517710164, 2941.770092865825
37.52361555977266, 3033.8947224760373
40.285574602456535, 3076.9162487732265
46.43434584691023, 3171.969045094766
49.852187104736004, 3216.7925201373873
56.723866306056564, 3318.8278678474758
60.70279234045829, 3369.102237845029
67.52677302331126, 3478.525575411388
71.79839898098443, 3536.1597798160656
78.8449580056869, 3652.1633586864905
83.56235095457417, 3712.17826273574
92.35786745606218, 3831.189469251753
97.88375476365717, 3885.8223027773197
109.59280119195212, 3991.179993486798
117.6594766375259, 4038.25590446121
134.74498211609688, 4127.902854546453
144.66300617268078, 4165.969021793704
167.82294401798038, 4251.3363436085465
180.17570083220403, 4290.979216008051
207.6758464589911, 4389.1854226340965
222.96201154510183, 4438.739013133477
252.06259433147935, 4543.927771148071
268.874246355582, 4595.608662249698
300.06723278084155, 4701.373042780194
320.08061840327434, 4756.107235922691
357.2142246157413, 4868.053301732656
381.0391053293066, 4924.314145895589
421.1461116587244, 5035.589486339198
447.78708059579367, 5092.521055868487
495.12383348781066, 5198.194305305606
523.9636876135144, 5263.876937848488
547.406080064148, 5324.321740315589
580.249318743357, 5380.351304945918
599.2872545192251, 5421.99367764535
623.1017613952781, 5469.183403208778
673.6427589929096, 5555.468592665825
715.1010072902748, 5609.667832274522
826.9118188669019, 5615.366495181951
