1.149064024,3216.781166
3.769470659,3476.124684
6.813773786,3716.897856
9.330771172,3941.86888
12.16239323,4171.576136
15.30863996,4381.86484
18.4548867,4578.892094
21.60113343,4785.391813
25.37662951,5006.50619
30.09599961,5211.179077
35.12999438,5421.941404
40.16398915,5630.335615
45.19798393,5841.097943
50.54660337,6057.648998
55.89522282,6263.806656
61.24384226,6471.279933
66.59246171,6677.042905
71.62645648,6872.412478
77.60432528,7062.399969
84.52606809,7229.459791
91.4478109,7394.797348
98.36955371,7559.273771
105.2912965,7683.276938
112.2130393,7792.640842
119.1347821,7902.865879
126.056525,8013.090917
132.6636431,8114.962963
137.1732634,8179.79541
144.304756,8240.432174
152.3591476,8319.883938
159.2808905,8386.822684
165.0699844,8441.07407
170.4186039,8489.441046
179.5427194,8580.577633
186.1498376,8642.579217
196.5324518,8744.192923
203.1395699,8805.5056
212.8929348,8901.780281
219.8146776,8966.365264
229.8826671,9065.395571
236.80441,9130.841687
246.8723995,9229.871994
253.7941423,9292.734711
263.8621319,9391.765018
270.7838747,9458.9334
280.8518642,9557.963707
287.773607,9623.409823
297.8415966,9720.717864
304.7633394,9784.441714
314.8313289,9884.333154
321.7530717,9947.195871
331.8210613,10067.24193
338.1875841,10121.62091
